420	0.000575	0.000485
421	0.000587	0.000467
422	0.000585	0.000463
423	0.000636	0.000474
424	0.000516	0.000483
425	0.000605	0.000463
426	0.000615	0.000476
427	0.000654	0.000499
428	0.000582	0.000470
429	0.000705	0.000481
430	0.000651	0.000483
431	0.000660	0.000488
432	0.000578	0.000483
433	0.000676	0.000510
434	0.000666	0.000504
435	0.000713	0.000502
436	0.000580	0.000493
437	0.000710	0.000496
438	0.000669	0.000502
439	0.000659	0.000509
440	0.000625	0.000500
441	0.000705	0.000526
442	0.000621	0.000504
443	0.000739	0.000509
444	0.000616	0.000525
445	0.000693	0.000514
446	0.000757	0.000529
447	0.000722	0.000539
448	0.000672	0.000521
449	0.000765	0.000528
450	0.000708	0.000540
451	0.000731	0.000534
452	0.000731	0.000528
453	0.000733	0.000535
454	0.000719	0.000542
455	0.000794	0.000551
456	0.000640	0.000552
457	0.000820	0.000543
458	0.000785	0.000551
459	0.000762	0.000550
460	0.000746	0.000557
461	0.000831	0.000554
462	0.000758	0.000563
463	0.000873	0.000578
464	0.000651	0.000556
465	0.000779	0.000573
466	0.000849	0.000566
467	0.000845	0.000556
468	0.000726	0.000573
469	0.000840	0.000577
470	0.000748	0.000570
471	0.000807	0.000575
472	0.000698	0.000581
473	0.000902	0.000570
474	0.000858	0.000593
475	0.000806	0.000599
476	0.000761	0.000589
477	0.000834	0.000592
478	0.000799	0.000593
479	0.000894	0.000590
480	0.000725	0.000608
481	0.000794	0.000632
482	0.000849	0.000612
483	0.000862	0.000626
484	0.000781	0.000623
485	0.000883	0.000622
486	0.000881	0.000636
487	0.000971	0.000637
488	0.000730	0.000627
489	0.000900	0.000649
490	0.000960	0.000649
491	0.000861	0.000628
492	0.000805	0.000659
493	0.000917	0.000627
494	0.000866	0.000647
495	0.000921	0.000656
496	0.000715	0.000635
497	0.000936	0.000646
498	0.000933	0.000646
499	0.000971	0.000638
500	0.000920	0.000652
501	0.000951	0.000672
502	0.000926	0.000649
503	0.000932	0.000654
504	0.000814	0.000655
505	0.001030	0.000661
506	0.000919	0.000686
507	0.000980	0.000691
508	0.000858	0.000703
509	0.001016	0.000682
510	0.000986	0.000692
511	0.000956	0.000695
512	0.001005	0.000687
513	0.000981	0.000685
514	0.000994	0.000676
515	0.001119	0.000681
516	0.000937	0.000687
517	0.001106	0.000693
518	0.000997	0.000728
519	0.001053	0.000703
520	0.000862	0.000726
521	0.001004	0.000717
522	0.001031	0.000709
523	0.001024	0.000709
524	0.000942	0.000724
525	0.001020	0.000713
526	0.001035	0.000727
527	0.001096	0.000724
528	0.000863	0.000724
529	0.001143	0.000736
530	0.001026	0.000734
531	0.001146	0.000740
532	0.000962	0.000736
533	0.001103	0.000730
534	0.001173	0.000734
535	0.001089	0.000736
536	0.000950	0.000782
537	0.001160	0.000762
538	0.001134	0.000765
539	0.001171	0.000746
540	0.001018	0.000761
541	0.001147	0.000784
542	0.001172	0.000794
543	0.001223	0.000795
544	0.000960	0.000787
545	0.001201	0.000765
546	0.001142	0.000785
547	0.001237	0.000792
548	0.001024	0.000786
549	0.001319	0.000798
550	0.001181	0.000787
551	0.001159	0.000791
552	0.001020	0.000801
553	0.001200	0.000801
554	0.001264	0.000798
555	0.001232	0.000822
556	0.001088	0.000804
557	0.001173	0.000815
558	0.001165	0.000810
559	0.001216	0.000837
560	0.000998	0.000826
561	0.001286	0.000824
562	0.001136	0.000819
563	0.001239	0.000816
564	0.001073	0.000864
565	0.001277	0.000870
566	0.001189	0.000844
567	0.001322	0.000855
568	0.001099	0.000832
569	0.001385	0.000882
570	0.001300	0.000865
571	0.001363	0.000853
572	0.001162	0.000857
573	0.001362	0.000857
574	0.001291	0.000869
575	0.001338	0.000869
576	0.001177	0.000853
577	0.001321	0.000876
578	0.001323	0.000875
579	0.001391	0.000882
580	0.001170	0.000870
581	0.001317	0.000922
582	0.001385	0.000876
583	0.001382	0.000893
584	0.001100	0.000900
585	0.001464	0.000879
586	0.001402	0.000902
587	0.001407	0.000893
588	0.001239	0.000904
589	0.001460	0.000895
590	0.001471	0.000899
591	0.001408	0.000935
592	0.001117	0.000922
593	0.001523	0.000914
594	0.001391	0.000903
595	0.001444	0.000913
596	0.001279	0.000962
597	0.001466	0.000945
598	0.001548	0.000967
599	0.001573	0.000950
600	0.001185	0.000945
601	0.001532	0.000936
602	0.001483	0.000945
603	0.001546	0.000943
604	0.001316	0.000937
605	0.001522	0.000962
606	0.001508	0.000950
607	0.001536	0.000941
608	0.001239	0.000957
609	0.001468	0.000980
610	0.001516	0.000971
611	0.001467	0.000991
612	0.001355	0.000998
613	0.001581	0.000972
614	0.001489	0.000978
615	0.001524	0.000992
616	0.001249	0.001010
617	0.001696	0.000995
618	0.001512	0.000988
619	0.001606	0.001001
620	0.001423	0.001053
621	0.001716	0.001009
622	0.001550	0.000999
623	0.001644	0.001004
624	0.001287	0.001016
625	0.001678	0.001029
626	0.001594	0.001021
627	0.001700	0.001012
628	0.001442	0.001057
629	0.001661	0.001060
630	0.001582	0.001049
631	0.001752	0.001047
632	0.001384	0.001033
633	0.001739	0.001091
634	0.001673	0.001051
635	0.001785	0.001055
636	0.001510	0.001050
637	0.001750	0.001075
638	0.001708	0.001043
639	0.001763	0.001078
640	0.001477	0.001089
641	0.001704	0.001106
642	0.001731	0.001096
643	0.001833	0.001090
644	0.001529	0.001100
645	0.001790	0.001099
646	0.001717	0.001074
647	0.001806	0.001099
648	0.001344	0.001129
649	0.001892	0.001122
650	0.001825	0.001087
651	0.001775	0.001109
652	0.001539	0.001121
653	0.001724	0.001091
654	0.001867	0.001110
655	0.001823	0.001120
656	0.001447	0.001161
657	0.001968	0.001121
658	0.001853	0.001148
659	0.001822	0.001144
660	0.001653	0.001188
661	0.001819	0.001156
662	0.001761	0.001180
663	0.001965	0.001164
664	0.001469	0.001170
665	0.001912	0.001161
666	0.001808	0.001185
667	0.001933	0.001172
668	0.001581	0.001175
669	0.001964	0.001194
670	0.002045	0.001252
671	0.002012	0.001215
672	0.001583	0.001194
673	0.002088	0.001216
674	0.002106	0.001248
675	0.001880	0.001217
676	0.001689	0.001213
677	0.001903	0.001213
678	0.002028	0.001217
679	0.002050	0.001200
680	0.001554	0.001208
681	0.002098	0.001213
682	0.001851	0.001206
683	0.002188	0.001198
684	0.001731	0.001205
685	0.002047	0.001210
686	0.002234	0.001211
687	0.002224	0.001210
688	0.001565	0.001233
689	0.002151	0.001227
690	0.002087	0.001224
691	0.002049	0.001225
692	0.001817	0.001241
693	0.002220	0.001235
694	0.002110	0.001259
695	0.002194	0.001288
696	0.001679	0.001299
697	0.002280	0.001279
698	0.002061	0.001284
699	0.002280	0.001331
700	0.001891	0.001269
701	0.002102	0.001252
702	0.002275	0.001275
703	0.002390	0.001257
704	0.001809	0.001299
705	0.002405	0.001283
706	0.002211	0.001270
707	0.002075	0.001321
708	0.001947	0.001345
709	0.002395	0.001328
710	0.002191	0.001396
711	0.002396	0.001305
712	0.001793	0.001367
713	0.002230	0.001323
714	0.002260	0.001319
715	0.002380	0.001334
716	0.001921	0.001336
717	0.002411	0.001330
